Time,Respiration
150.0,0.17578125
150.00050000000002,0.17578125
150.001,0.17547607421875
150.0015,0.17547607421875
150.002,0.17547607421875
150.0025,0.1751708984375
150.003,0.1751708984375
150.0035,0.17486572265625
150.004,0.17486572265625
150.0045,0.174560546875
150.005,0.174560546875
150.0055,0.17425537109375
150.006,0.17425537109375
150.00650000000002,0.17425537109375
150.007,0.1739501953125
150.0075,0.1739501953125
150.008,0.17364501953125
150.0085,0.17364501953125
150.009,0.17333984375
150.0095,0.17333984375
150.01,0.17303466796875
150.0105,0.17303466796875
150.011,0.1727294921875
150.0115,0.1727294921875
150.012,0.17242431640625
150.01250000000002,0.17242431640625
150.013,0.17242431640625
150.0135,0.172119140625
150.014,0.172119140625
150.0145,0.17181396484375
150.015,0.17181396484375
150.0155,0.1715087890625
150.016,0.17120361328125
150.0165,0.17120361328125
150.017,0.1708984375
150.0175,0.1708984375
150.018,0.17059326171875
150.01850000000002,0.17059326171875
150.019,0.1702880859375
150.0195,0.1702880859375
150.02,0.16998291015625
150.0205,0.16998291015625
150.02100000000002,0.169677734375
150.0215,0.169677734375
150.022,0.16937255859375
150.0225,0.16937255859375
150.023,0.1690673828125
150.0235,0.1690673828125
150.024,0.16876220703125
150.0245,0.16876220703125
150.025,0.16845703125
150.0255,0.16845703125
150.026,0.16815185546875
150.0265,0.16815185546875
150.02700000000002,0.1678466796875
150.0275,0.1678466796875
150.028,0.16754150390625
150.0285,0.16754150390625
150.029,0.167236328125
150.0295,0.167236328125
150.03,0.16693115234375
150.0305,0.16693115234375
150.031,0.16693115234375
150.0315,0.1666259765625
150.032,0.1666259765625
150.0325,0.16632080078125
150.03300000000002,0.16632080078125
150.0335,0.166015625
150.034,0.166015625
150.0345,0.16571044921875
150.035,0.16571044921875
150.0355,0.16571044921875
150.036,0.1654052734375
150.0365,0.1654052734375
150.037,0.16510009765625
150.0375,0.16510009765625
150.038,0.164794921875
150.0385,0.164794921875
150.03900000000002,0.164794921875
150.0395,0.16448974609375
150.04,0.16448974609375
150.0405,0.1641845703125
150.041,0.1641845703125
150.0415,0.16387939453125
150.042,0.16387939453125
150.0425,0.16387939453125
150.043,0.16357421875
150.0435,0.16357421875
150.044,0.16326904296875
150.0445,0.16326904296875
150.04500000000002,0.1629638671875
150.0455,0.1629638671875
150.046,0.16265869140625
150.0465,0.16265869140625
150.047,0.16265869140625
150.0475,0.162353515625
150.048,0.162353515625
150.0485,0.16204833984375
150.049,0.16204833984375
150.0495,0.16204833984375
150.05,0.1617431640625
150.0505,0.1617431640625
150.05100000000002,0.16143798828125
150.0515,0.16143798828125
150.052,0.1611328125
150.0525,0.1611328125
150.053,0.16082763671875
150.0535,0.16082763671875
150.054,0.16082763671875
150.0545,0.1605224609375
150.055,0.1605224609375
150.0555,0.16021728515625
150.056,0.16021728515625
150.0565,0.159912109375
150.05700000000002,0.159912109375
150.0575,0.15960693359375
150.058,0.15960693359375
150.0585,0.15960693359375
150.059,0.1593017578125
150.0595,0.1593017578125
150.06,0.15899658203125
150.0605,0.15899658203125
150.061,0.15869140625
150.0615,0.15869140625
150.062,0.15869140625
150.0625,0.15838623046875
150.06300000000002,0.15838623046875
150.0635,0.1580810546875
150.064,0.1580810546875
150.0645,0.1580810546875
150.065,0.15777587890625
150.0655,0.15777587890625
150.066,0.157470703125
150.0665,0.157470703125
150.067,0.157470703125
150.0675,0.15716552734375
150.068,0.15716552734375
150.0685,0.1568603515625
150.06900000000002,0.1568603515625
150.0695,0.1568603515625
150.07,0.15655517578125
150.0705,0.15655517578125
150.071,0.15655517578125
150.0715,0.15625
150.072,0.15625
150.0725,0.15594482421875
150.073,0.15594482421875
150.0735,0.15594482421875
150.074,0.1556396484375
150.0745,0.1556396484375
150.07500000000002,0.15533447265625
150.0755,0.15533447265625
150.076,0.15533447265625
150.0765,0.155029296875
150.077,0.155029296875
150.0775,0.15472412109375
150.078,0.15472412109375
150.0785,0.15472412109375
150.079,0.1544189453125
150.0795,0.1544189453125
150.08,0.15411376953125
150.0805,0.15411376953125
150.08100000000002,0.15411376953125
150.0815,0.15380859375
150.082,0.15380859375
150.0825,0.15350341796875
150.083,0.15350341796875
150.08350000000002,0.15350341796875
150.084,0.1531982421875
150.0845,0.1531982421875
150.085,0.15289306640625
150.0855,0.15289306640625
150.086,0.15289306640625
150.0865,0.152587890625
150.087,0.152587890625
150.0875,0.15228271484375
150.088,0.15228271484375
150.0885,0.15228271484375
150.089,0.1519775390625
150.08950000000002,0.1519775390625
150.09,0.1519775390625
150.0905,0.15167236328125
150.091,0.15167236328125
150.0915,0.1513671875
150.092,0.1513671875
150.0925,0.1513671875
150.093,0.15106201171875
150.0935,0.15106201171875
150.094,0.15106201171875
150.0945,0.1507568359375
150.095,0.1507568359375
150.09550000000002,0.1507568359375
150.096,0.15045166015625
150.0965,0.15045166015625
150.097,0.15045166015625
150.0975,0.150146484375
150.098,0.150146484375
150.0985,0.150146484375
150.099,0.14984130859375
150.0995,0.14984130859375
150.1,0.14984130859375
150.1005,0.14984130859375
150.101,0.1495361328125
150.10150000000002,0.1495361328125
150.102,0.1495361328125
150.1025,0.14923095703125
150.103,0.14923095703125
150.1035,0.14923095703125
150.104,0.14923095703125
150.1045,0.14892578125
150.105,0.14892578125
150.1055,0.14892578125
150.106,0.14892578125
150.1065,0.14862060546875
150.107,0.14862060546875
150.10750000000002,0.14862060546875
150.108,0.1483154296875
150.1085,0.1483154296875
150.109,0.1483154296875
150.1095,0.1483154296875
150.11,0.14801025390625
150.1105,0.14801025390625
150.111,0.14801025390625
150.1115,0.14801025390625
150.112,0.147705078125
150.1125,0.147705078125
150.113,0.147705078125
150.11350000000002,0.147705078125
150.114,0.14739990234375
150.1145,0.14739990234375
150.115,0.14739990234375
150.1155,0.1470947265625
150.116,0.1470947265625
150.1165,0.1470947265625
150.117,0.1470947265625
150.1175,0.14678955078125
150.118,0.14678955078125
150.1185,0.14678955078125
150.119,0.14678955078125
150.11950000000002,0.146484375
150.12,0.146484375
150.1205,0.146484375
150.121,0.14617919921875
150.1215,0.14617919921875
150.122,0.14617919921875
150.1225,0.14617919921875
150.123,0.1458740234375
150.1235,0.1458740234375
150.124,0.1458740234375
150.1245,0.14556884765625
150.125,0.14556884765625
150.12550000000002,0.14556884765625
150.126,0.14556884765625
150.1265,0.145263671875
150.127,0.145263671875
150.1275,0.145263671875
150.128,0.14495849609375
150.1285,0.14495849609375
150.129,0.14495849609375
150.1295,0.1446533203125
150.13,0.1446533203125
150.1305,0.1446533203125
150.131,0.14434814453125
150.13150000000002,0.14434814453125
150.132,0.14434814453125
150.1325,0.14434814453125
150.133,0.14404296875
150.1335,0.14404296875
150.134,0.14404296875
150.1345,0.14373779296875
150.135,0.14373779296875
150.1355,0.1434326171875
150.136,0.1434326171875
150.1365,0.1434326171875
150.137,0.14312744140625
150.13750000000002,0.14312744140625
150.138,0.14312744140625
150.1385,0.142822265625
150.139,0.142822265625
150.1395,0.14251708984375
150.14,0.14251708984375
150.1405,0.14251708984375
150.141,0.1422119140625
150.1415,0.1422119140625
150.142,0.14190673828125
150.1425,0.14190673828125
150.143,0.1416015625
150.14350000000002,0.1416015625
150.144,0.1416015625
150.1445,0.14129638671875
150.145,0.14129638671875
150.1455,0.1409912109375
150.14600000000002,0.1409912109375
150.1465,0.14068603515625
150.147,0.14068603515625
150.1475,0.14068603515625
150.148,0.140380859375
150.1485,0.140380859375
150.149,0.14007568359375
150.1495,0.14007568359375
150.15,0.1397705078125
150.1505,0.1397705078125
150.151,0.13946533203125
150.1515,0.13946533203125
150.15200000000002,0.13946533203125
150.1525,0.13916015625
150.153,0.13916015625
150.1535,0.13885498046875
150.154,0.13885498046875
150.1545,0.13885498046875
150.155,0.1385498046875
150.1555,0.1385498046875
150.156,0.1385498046875
150.1565,0.13824462890625
150.157,0.13824462890625
150.1575,0.137939453125
150.15800000000002,0.137939453125
150.1585,0.137939453125
150.159,0.13763427734375
150.1595,0.13763427734375
150.16,0.13763427734375
150.1605,0.1373291015625
150.161,0.1373291015625
150.1615,0.13702392578125
