Time,Respiration
31.6455,-0.67230224609375
31.646,-0.66650390625
31.6465,-0.66070556640625
31.647,-0.6549072265625
31.6475,-0.64910888671875
31.648,-0.643310546875
31.6485,-0.63751220703125
31.649,-0.63201904296875
31.6495,-0.626220703125
31.65,-0.62042236328125
31.6505,-0.6146240234375
31.651,-0.60882568359375
31.6515,-0.60302734375
31.652,-0.5975341796875
31.6525,-0.59173583984375
31.653,-0.5859375
31.6535,-0.5804443359375
31.654,-0.574951171875
31.6545,-0.5694580078125
31.655,-0.56365966796875
31.6555,-0.5584716796875
31.656,-0.552978515625
31.6565,-0.5474853515625
31.657,-0.54229736328125
31.6575,-0.53680419921875
31.658,-0.5316162109375
31.6585,-0.52642822265625
31.659,-0.521240234375
31.6595,-0.51605224609375
31.66,-0.5108642578125
31.6605,-0.50567626953125
31.661,-0.50079345703125
31.6615,-0.49560546875
31.662,-0.49072265625
31.6625,-0.48553466796875
31.663,-0.48065185546875
31.6635,-0.4754638671875
31.664,-0.4705810546875
31.6645,-0.4656982421875
31.665,-0.4608154296875
31.6655,-0.45562744140625
31.666,-0.45074462890625
31.6665,-0.44586181640625
31.667,-0.44097900390625
31.6675,-0.435791015625
31.668,-0.430908203125
31.6685,-0.426025390625
31.669,-0.421142578125
31.6695,-0.41595458984375
31.67,-0.41107177734375
31.6705,-0.40618896484375
31.671,-0.4010009765625
31.6715,-0.3961181640625
31.672,-0.39093017578125
31.6725,-0.38604736328125
31.673,-0.380859375
31.6735,-0.37567138671875
31.674,-0.37078857421875
31.6745,-0.3656005859375
31.675,-0.36041259765625
31.6755,-0.355224609375
31.676,-0.35003662109375
31.6765,-0.3448486328125
31.677,-0.33966064453125
31.6775,-0.33447265625
31.678,-0.32928466796875
31.6785,-0.3240966796875
31.679,-0.31890869140625
31.6795,-0.313720703125
31.68,-0.30853271484375
31.6805,-0.3033447265625
31.681,-0.29815673828125
31.6815,-0.29296875
31.682,-0.28778076171875
31.6825,-0.2825927734375
31.683,-0.27740478515625
31.6835,-0.272216796875
31.684,-0.26702880859375
31.6845,-0.2618408203125
31.685,-0.25665283203125
31.6855,-0.25146484375
31.686,-0.24658203125
31.6865,-0.24139404296875
31.687,-0.2362060546875
31.6875,-0.2313232421875
31.688,-0.22613525390625
31.6885,-0.220947265625
31.689,-0.216064453125
31.6895,-0.21087646484375
31.69,-0.20599365234375
31.6905,-0.2008056640625
31.691,-0.1959228515625
31.6915,-0.1910400390625
31.692,-0.18585205078125
31.6925,-0.18096923828125
31.693,-0.17608642578125
31.6935,-0.1708984375
31.694,-0.166015625
31.6945,-0.1611328125
31.695,-0.15625
31.6955,-0.1513671875
31.696,-0.146484375
31.6965,-0.14129638671875
31.697,-0.13641357421875
31.6975,-0.13153076171875
31.698,-0.12664794921875
31.6985,-0.12176513671875
31.699,-0.11688232421875
31.6995,-0.1116943359375
31.7,-0.1068115234375
31.7005,-0.1019287109375
31.701,-0.0970458984375
31.7015,-0.09185791015625
31.702,-0.08697509765625
31.7025,-0.08209228515625
31.703,-0.076904296875
31.7035,-0.072021484375
31.704,-0.06683349609375
31.7045,-0.06195068359375
