Time,Respiration
53.895,-6.0577392578125
53.8955,-6.060791015625
53.896,-6.0638427734375
53.8965,-6.06719970703125
53.897,-6.07025146484375
53.8975,-6.07330322265625
53.898,-6.07635498046875
53.8985,-6.0791015625
53.899,-6.0821533203125
53.8995,-6.085205078125
53.9,-6.08795166015625
53.9005,-6.0906982421875
53.901,-6.09344482421875
53.9015,-6.09619140625
53.902,-6.09893798828125
53.9025,-6.10137939453125
53.903,-6.1041259765625
53.9035,-6.1065673828125
53.904,-6.1090087890625
53.9045,-6.1114501953125
53.905,-6.1138916015625
53.9055,-6.1163330078125
53.906,-6.11846923828125
53.9065,-6.12091064453125
53.907,-6.123046875
53.9075,-6.12518310546875
53.908,-6.1273193359375
53.9085,-6.12945556640625
53.909,-6.131591796875
53.9095,-6.13372802734375
53.91,-6.13555908203125
53.9105,-6.1376953125
53.911,-6.1395263671875
53.9115,-6.14166259765625
53.912,-6.14349365234375
53.9125,-6.14532470703125
53.913,-6.14715576171875
53.9135,-6.14898681640625
53.914,-6.15081787109375
53.9145,-6.15264892578125
53.915,-6.15447998046875
53.9155,-6.156005859375
53.916,-6.1578369140625
53.9165,-6.15936279296875
53.917,-6.16119384765625
53.9175,-6.1627197265625
53.918,-6.16424560546875
53.9185,-6.165771484375
53.919,-6.16729736328125
53.9195,-6.1688232421875
53.92,-6.17034912109375
53.9205,-6.171875
53.921,-6.173095703125
53.9215,-6.17462158203125
53.922,-6.17584228515625
53.9225,-6.17706298828125
53.923,-6.17828369140625
53.9235,-6.17950439453125
53.924,-6.18072509765625
53.9245,-6.181640625
53.925,-6.182861328125
53.9255,-6.18377685546875
53.926,-6.18499755859375
53.9265,-6.1859130859375
53.927,-6.18682861328125
53.9275,-6.18743896484375
53.928,-6.1883544921875
53.9285,-6.18927001953125
53.929,-6.18988037109375
53.9295,-6.19049072265625
53.93,-6.19140625
53.9305,-6.1920166015625
53.931,-6.192626953125
53.9315,-6.1932373046875
53.932,-6.19354248046875
53.932500000000005,-6.19415283203125
53.933,-6.1944580078125
53.9335,-6.195068359375
53.934000000000005,-6.19537353515625
53.9345,-6.1956787109375
53.935,-6.19598388671875
53.935500000000005,-6.1962890625
53.936,-6.1962890625
53.9365,-6.19659423828125
53.937,-6.19659423828125
53.9375,-6.19659423828125
53.938,-6.19659423828125
53.9385,-6.19659423828125
53.939,-6.19659423828125
53.9395,-6.19659423828125
53.94,-6.19659423828125
53.9405,-6.1962890625
53.941,-6.1962890625
53.9415,-6.19598388671875
53.942,-6.19598388671875
53.9425,-6.1956787109375
53.943,-6.1956787109375
53.9435,-6.19537353515625
53.944,-6.195068359375
53.9445,-6.19476318359375
53.945,-6.1944580078125
53.9455,-6.19415283203125
53.946,-6.19384765625
53.9465,-6.19354248046875
53.947,-6.1932373046875
53.9475,-6.192626953125
53.948,-6.19232177734375
53.9485,-6.19171142578125
53.949,-6.19140625
53.9495,-6.1907958984375
53.95,-6.190185546875
53.9505,-6.1895751953125
53.951,-6.18896484375
53.9515,-6.18865966796875
53.952,-6.18804931640625
53.9525,-6.18743896484375
53.953,-6.1865234375
53.9535,-6.1859130859375
53.954,-6.185302734375
53.9545,-6.1846923828125
53.955,-6.18408203125
53.9555,-6.1834716796875
53.956,-6.182861328125
53.9565,-6.1822509765625
53.957,-6.181640625
53.9575,-6.1810302734375
53.958,-6.18072509765625
53.9585,-6.18011474609375
53.959,-6.17950439453125
53.9595,-6.17919921875
53.96,-6.1785888671875
53.9605,-6.17828369140625
53.961,-6.17767333984375
53.9615,-6.1773681640625
53.962,-6.17706298828125
53.9625,-6.17645263671875
53.963,-6.1761474609375
53.9635,-6.17584228515625
53.964,-6.175537109375
53.9645,-6.17523193359375
53.965,-6.17523193359375
53.9655,-6.1749267578125
53.966,-6.17462158203125
53.9665,-6.17462158203125
53.967,-6.17431640625
53.9675,-6.17431640625
53.968,-6.17431640625
53.9685,-6.17431640625
53.969,-6.17431640625
53.9695,-6.17431640625
53.97,-6.17462158203125
53.9705,-6.17462158203125
53.971,-6.1749267578125
53.9715,-6.17523193359375
53.972,-6.175537109375
53.9725,-6.17584228515625
53.973,-6.1761474609375
53.9735,-6.17645263671875
53.974,-6.17706298828125
53.9745,-6.1773681640625
53.975,-6.177978515625
53.9755,-6.1785888671875
53.976,-6.17889404296875
53.9765,-6.17950439453125
53.977,-6.18011474609375
53.9775,-6.18072509765625
53.978,-6.18133544921875
53.9785,-6.18194580078125
53.979,-6.1822509765625
53.9795,-6.182861328125
53.98,-6.1834716796875
53.9805,-6.18408203125
53.981,-6.18438720703125
53.9815,-6.18499755859375
53.982,-6.185302734375
53.9825,-6.1859130859375
53.983,-6.18621826171875
53.9835,-6.1865234375
53.984,-6.18682861328125
53.9845,-6.1871337890625
53.985,-6.1871337890625
53.9855,-6.18743896484375
53.986,-6.18743896484375
53.9865,-6.187744140625
53.987,-6.187744140625
53.9875,-6.187744140625
53.988,-6.187744140625
53.9885,-6.187744140625
53.989,-6.18743896484375
53.9895,-6.18743896484375
53.99,-6.1871337890625
53.9905,-6.1871337890625
53.991,-6.18682861328125
53.9915,-6.1865234375
53.992,-6.18621826171875
53.9925,-6.1859130859375
53.993,-6.18560791015625
53.9935,-6.185302734375
53.994,-6.18499755859375
53.9945,-6.1846923828125
53.995000000000005,-6.18438720703125
53.9955,-6.18377685546875
53.996,-6.1834716796875
53.996500000000005,-6.18316650390625
53.997,-6.182861328125
53.9975,-6.18255615234375
53.998000000000005,-6.1822509765625
53.9985,-6.18194580078125
53.999,-6.18194580078125
53.9995,-6.181640625
54.0,-6.181640625
54.0005,-6.181640625
54.001,-6.18194580078125
54.0015,-6.18194580078125
54.002,-6.1822509765625
54.0025,-6.182861328125
54.003,-6.18316650390625
54.0035,-6.18377685546875
54.004,-6.1846923828125
54.0045,-6.185302734375
54.005,-6.18621826171875
54.0055,-6.1871337890625
54.006,-6.1883544921875
54.0065,-6.1895751953125
54.007,-6.1907958984375
54.0075,-6.19232177734375
54.008,-6.19384765625
54.0085,-6.1956787109375
54.009,-6.197509765625
54.0095,-6.1993408203125
54.01,-6.201171875
54.0105,-6.20330810546875
54.011,-6.20574951171875
54.0115,-6.20819091796875
54.012,-6.21063232421875
54.0125,-6.21307373046875
54.013,-6.2158203125
54.0135,-6.21856689453125
54.014,-6.22161865234375
54.0145,-6.22467041015625
54.015,-6.22772216796875
54.0155,-6.2310791015625
54.016,-6.23443603515625
54.0165,-6.23779296875
54.017,-6.24114990234375
54.0175,-6.24481201171875
54.018,-6.24847412109375
54.0185,-6.25213623046875
54.019,-6.25579833984375
54.0195,-6.259765625
54.02,-6.263427734375
54.0205,-6.26739501953125
54.021,-6.27105712890625
54.0215,-6.2750244140625
54.022,-6.27899169921875
54.0225,-6.282958984375
54.023,-6.28692626953125
54.0235,-6.29058837890625
54.024,-6.2945556640625
54.0245,-6.29852294921875
54.025,-6.302490234375
54.0255,-6.30615234375
54.026,-6.31011962890625
54.0265,-6.3140869140625
54.027,-6.3177490234375
54.0275,-6.32171630859375
54.028,-6.32537841796875
54.0285,-6.329345703125
54.029,-6.3330078125
54.0295,-6.33697509765625
54.03,-6.3409423828125
54.0305,-6.3446044921875
54.031,-6.34857177734375
54.0315,-6.35223388671875
54.032,-6.356201171875
54.0325,-6.35986328125
54.033,-6.36383056640625
54.0335,-6.3677978515625
54.034,-6.3714599609375
54.0345,-6.37542724609375
54.035,-6.37939453125
54.0355,-6.383056640625
54.036,-6.38702392578125
54.0365,-6.3909912109375
54.037,-6.3946533203125
54.0375,-6.39862060546875
54.038,-6.402587890625
54.0385,-6.40655517578125
54.039,-6.4105224609375
54.0395,-6.41448974609375
54.04,-6.41845703125
54.0405,-6.42242431640625
54.041,-6.42669677734375
54.0415,-6.4306640625
54.042,-6.4349365234375
54.0425,-6.43890380859375
54.043,-6.44317626953125
54.0435,-6.44744873046875
54.044,-6.45172119140625
54.0445,-6.4556884765625
54.045,-6.4599609375
54.0455,-6.4642333984375
54.046,-6.46881103515625
54.0465,-6.47308349609375
54.047,-6.47735595703125
54.0475,-6.48162841796875
54.048,-6.48590087890625
54.0485,-6.49017333984375
54.049,-6.49444580078125
54.0495,-6.4990234375
54.05,-6.5032958984375
54.0505,-6.507568359375
54.051,-6.5118408203125
54.0515,-6.51611328125
54.052,-6.5203857421875
54.0525,-6.524658203125
54.053,-6.5289306640625
54.0535,-6.53289794921875
54.054,-6.53717041015625
54.0545,-6.5411376953125
54.055,-6.54541015625
54.0555,-6.54937744140625
54.056,-6.5533447265625
54.0565,-6.55731201171875
54.057,-6.561279296875
54.057500000000005,-6.56494140625
54.058,-6.56890869140625
54.0585,-6.57257080078125
54.059000000000005,-6.57623291015625
54.0595,-6.57989501953125
54.06,-6.58355712890625
54.060500000000005,-6.5869140625
54.061,-6.59027099609375
54.0615,-6.5936279296875
54.062,-6.59698486328125
54.0625,-6.600341796875
54.063,-6.6033935546875
54.0635,-6.6064453125
54.064,-6.60980224609375
54.0645,-6.61285400390625
54.065,-6.61590576171875
54.0655,-6.61865234375
54.066,-6.6217041015625
54.0665,-6.624755859375
54.067,-6.62750244140625
54.0675,-6.63055419921875
54.068,-6.63330078125
54.0685,-6.6363525390625
54.069,-6.63909912109375
54.0695,-6.64215087890625
54.07,-6.6448974609375
54.0705,-6.64794921875
54.071,-6.65069580078125
54.0715,-6.65374755859375
54.072,-6.656494140625
54.0725,-6.6595458984375
54.073,-6.66259765625
54.0735,-6.6656494140625
54.074,-6.668701171875
54.0745,-6.6717529296875
54.075,-6.6748046875
54.0755,-6.67816162109375
54.076,-6.68121337890625
54.0765,-6.6845703125
54.077,-6.6876220703125
54.0775,-6.69097900390625
54.078,-6.6943359375
54.0785,-6.697998046875
54.079,-6.70135498046875
54.0795,-6.7047119140625
54.08,-6.7083740234375
54.0805,-6.7120361328125
54.081,-6.7156982421875
54.0815,-6.7193603515625
54.082,-6.7230224609375
54.0825,-6.7266845703125
54.083,-6.7303466796875
54.0835,-6.7340087890625
54.084,-6.7376708984375
54.0845,-6.74163818359375
54.085,-6.74530029296875
54.0855,-6.74896240234375
54.086,-6.75262451171875
54.0865,-6.75628662109375
54.087,-6.75994873046875
54.0875,-6.7633056640625
54.088,-6.7669677734375
54.0885,-6.77032470703125
54.089,-6.77398681640625
54.0895,-6.77703857421875
54.09,-6.7803955078125
54.0905,-6.783447265625
54.091,-6.78680419921875
54.0915,-6.78955078125
54.092,-6.7926025390625
54.0925,-6.79534912109375
54.093,-6.798095703125
54.0935,-6.80084228515625
54.094,-6.80328369140625
54.0945,-6.80572509765625
54.095,-6.80816650390625
54.0955,-6.810302734375
54.096,-6.81243896484375
54.0965,-6.8145751953125
54.097,-6.81640625
54.0975,-6.81854248046875
54.098,-6.82037353515625
54.0985,-6.8218994140625
54.099,-6.82373046875
54.0995,-6.82525634765625
54.1,-6.8267822265625
54.1005,-6.82830810546875
54.101,-6.82952880859375
54.1015,-6.8310546875
54.102,-6.832275390625
54.1025,-6.83349609375
54.103,-6.834716796875
54.1035,-6.8359375
54.104,-6.837158203125
54.1045,-6.83807373046875
54.105,-6.83929443359375
54.1055,-6.8402099609375
54.106,-6.84112548828125
54.1065,-6.842041015625
54.107,-6.84295654296875
54.1075,-6.8438720703125
54.108,-6.84478759765625
54.1085,-6.845703125
54.109,-6.84661865234375
54.1095,-6.8475341796875
54.11,-6.84844970703125
54.1105,-6.84906005859375
54.111,-6.8499755859375
54.1115,-6.8505859375
54.112,-6.85150146484375
54.1125,-6.85211181640625
54.113,-6.85302734375
54.1135,-6.8536376953125
54.114,-6.854248046875
54.1145,-6.85516357421875
54.115,-6.85577392578125
54.1155,-6.85638427734375
54.116,-6.85699462890625
54.1165,-6.85760498046875
54.117,-6.85821533203125
54.1175,-6.85882568359375
54.118,-6.85943603515625
54.1185,-6.86004638671875
54.119,-6.8603515625
54.1195,-6.8609619140625
54.120000000000005,-6.861572265625
54.1205,-6.8621826171875
54.121,-6.86279296875
54.121500000000005,-6.86309814453125
54.122,-6.86370849609375
54.1225,-6.86431884765625
54.123000000000005,-6.8646240234375
54.1235,-6.865234375
54.124,-6.8658447265625
54.1245,-6.866455078125
54.125,-6.8670654296875
54.1255,-6.86737060546875
54.126,-6.86798095703125
54.1265,-6.86859130859375
54.127,-6.86920166015625
54.1275,-6.86981201171875
54.128,-6.8707275390625
54.1285,-6.871337890625
54.129,-6.8719482421875
54.1295,-6.87286376953125
54.13,-6.87347412109375
54.1305,-6.8743896484375
54.131,-6.87530517578125
54.1315,-6.876220703125
54.132,-6.87713623046875
54.1325,-6.8780517578125
54.133,-6.8792724609375
54.1335,-6.88018798828125
54.134,-6.88140869140625
54.1345,-6.88232421875
54.135,-6.883544921875
54.1355,-6.884765625
54.136,-6.885986328125
54.1365,-6.88720703125
54.137,-6.88873291015625
54.1375,-6.88995361328125
54.138,-6.8914794921875
54.1385,-6.89300537109375
54.139,-6.89453125
54.1395,-6.89605712890625
54.14,-6.8975830078125
54.1405,-6.89910888671875
54.141,-6.90093994140625
54.1415,-6.9024658203125
54.142,-6.904296875
54.1425,-6.9061279296875
54.143,-6.907958984375
54.1435,-6.9097900390625
54.144,-6.91192626953125
54.1445,-6.91375732421875
54.145,-6.9158935546875
54.1455,-6.91802978515625
54.146,-6.91986083984375
54.1465,-6.9219970703125
54.147,-6.9244384765625
54.1475,-6.92657470703125
54.148,-6.9287109375
54.1485,-6.93115234375
54.149,-6.93359375
54.1495,-6.93572998046875
54.15,-6.93817138671875
54.1505,-6.94091796875
54.151,-6.943359375
54.1515,-6.94580078125
54.152,-6.94854736328125
54.1525,-6.9512939453125
54.153,-6.9537353515625
54.1535,-6.95648193359375
54.154,-6.959228515625
54.1545,-6.9622802734375
54.155,-6.96502685546875
54.1555,-6.9677734375
54.156,-6.9708251953125
54.1565,-6.97357177734375
54.157,-6.97662353515625
54.1575,-6.97967529296875
54.158,-6.982421875
54.1585,-6.9854736328125
54.159,-6.988525390625
54.1595,-6.9915771484375
54.16,-6.99462890625
54.1605,-6.99737548828125
54.161,-7.00042724609375
54.1615,-7.00347900390625
54.162,-7.0062255859375
54.1625,-7.00927734375
54.163,-7.0123291015625
54.1635,-7.01507568359375
54.164,-7.01812744140625
54.1645,-7.0208740234375
54.165,-7.02362060546875
54.1655,-7.0263671875
54.166,-7.02911376953125
54.1665,-7.0318603515625
54.167,-7.03460693359375
54.1675,-7.03704833984375
54.168,-7.039794921875
54.1685,-7.042236328125
54.169,-7.04498291015625
54.1695,-7.04742431640625
54.17,-7.04986572265625
54.1705,-7.05230712890625
54.171,-7.05474853515625
54.1715,-7.05718994140625
54.172,-7.05963134765625
54.1725,-7.06207275390625
54.173,-7.06451416015625
54.1735,-7.06695556640625
54.174,-7.06939697265625
54.1745,-7.07183837890625
54.175,-7.073974609375
54.1755,-7.076416015625
54.176,-7.078857421875
54.1765,-7.081298828125
54.177,-7.083740234375
54.1775,-7.086181640625
54.178,-7.088623046875
54.1785,-7.091064453125
54.179,-7.093505859375
54.1795,-7.095947265625
54.18,-7.098388671875
54.1805,-7.100830078125
54.181,-7.10357666015625
54.1815,-7.10601806640625
54.182,-7.1087646484375
54.182500000000005,-7.1112060546875
54.183,-7.11395263671875
54.1835,-7.11669921875
54.184000000000005,-7.11944580078125
54.1845,-7.1221923828125
54.185,-7.125244140625
54.185500000000005,-7.12799072265625
54.186,-7.13104248046875
54.1865,-7.13409423828125
54.187,-7.13714599609375
54.1875,-7.14019775390625
54.188,-7.14324951171875
54.1885,-7.1466064453125
54.189,-7.149658203125
54.1895,-7.15301513671875
54.19,-7.1563720703125
54.1905,-7.15972900390625
54.191,-7.1630859375
54.1915,-7.16644287109375
54.192,-7.1697998046875
54.1925,-7.17315673828125
54.193,-7.17681884765625
54.1935,-7.18017578125
54.194,-7.183837890625
54.1945,-7.18719482421875
54.195,-7.19085693359375
54.1955,-7.19451904296875
54.196,-7.19818115234375
54.1965,-7.20184326171875
54.197,-7.20550537109375
54.1975,-7.20916748046875
54.198,-7.21282958984375
54.1985,-7.21649169921875
54.199,-7.220458984375
54.1995,-7.22412109375
54.2,-7.227783203125
54.2005,-7.23175048828125
54.201,-7.23541259765625
54.2015,-7.2393798828125
54.202,-7.24334716796875
54.2025,-7.24700927734375
54.203,-7.2509765625
54.2035,-7.25494384765625
54.204,-7.25860595703125
54.2045,-7.2625732421875
54.205,-7.26654052734375
54.2055,-7.27020263671875
54.206,-7.274169921875
54.2065,-7.27813720703125
54.207,-7.28179931640625
54.2075,-7.2857666015625
54.208,-7.2894287109375
54.2085,-7.29339599609375
54.209,-7.29705810546875
54.2095,-7.301025390625
54.21,-7.3046875
54.2105,-7.308349609375
54.211,-7.31231689453125
54.2115,-7.31597900390625
54.212,-7.31964111328125
54.2125,-7.32330322265625
54.213,-7.32696533203125
54.2135,-7.33062744140625
54.214,-7.33428955078125
54.2145,-7.33795166015625
54.215,-7.34161376953125
54.2155,-7.344970703125
54.216,-7.3486328125
54.2165,-7.35198974609375
54.217,-7.35565185546875
54.2175,-7.3590087890625
54.218,-7.36236572265625
54.2185,-7.36602783203125
54.219,-7.369384765625
54.2195,-7.37274169921875
54.22,-7.3760986328125
54.2205,-7.3797607421875
54.221,-7.38311767578125
54.2215,-7.386474609375
54.222,-7.38983154296875
54.2225,-7.3931884765625
54.223,-7.3968505859375
54.2235,-7.40020751953125
54.224,-7.403564453125
54.2245,-7.4072265625
54.225,-7.41058349609375
54.2255,-7.41424560546875
54.226,-7.41790771484375
54.2265,-7.42156982421875
54.227,-7.4249267578125
54.2275,-7.4285888671875
54.228,-7.43255615234375
54.2285,-7.43621826171875
54.229,-7.43988037109375
54.2295,-7.44384765625
54.23,-7.44781494140625
54.2305,-7.4517822265625
54.231,-7.45574951171875
54.2315,-7.459716796875
54.232,-7.4639892578125
54.2325,-7.46795654296875
54.233,-7.47222900390625
54.2335,-7.476806640625
54.234,-7.4810791015625
54.2345,-7.48565673828125
54.235,-7.490234375
54.2355,-7.49481201171875
54.236,-7.4993896484375
54.2365,-7.5042724609375
54.237,-7.50885009765625
54.2375,-7.51373291015625
54.238,-7.5189208984375
54.2385,-7.5238037109375
54.239,-7.52899169921875
54.2395,-7.5341796875
